epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
16,631.02,0.65075,1.55032,0.22459,0.25121,0.01517,5.44495,0.99187,0.9898,0.99475,0.86082,0.99187,0.9898,0.99475,0.85695,0.68176,0.58771,0.21028,0.21899,0.03205,0,0.001703,0.001703,0.001703
17,670.103,0.68083,1.53433,0.22401,0.25275,0.01599,5.17062,0.98925,1,0.9948,0.82181,0.98925,1,0.9948,0.82063,0.77323,0.66066,0.28772,0.21513,0.03731,0,0.0016832,0.0016832,0.0016832
18,709.656,0.66918,1.49663,0.2206,0.25189,0.01587,5.2916,0.99491,0.99643,0.995,0.82605,0.99491,0.99643,0.995,0.84252,0.8128,0.6152,0.21243,0.22014,0.0393,0,0.0016634,0.0016634,0.0016634
19,748.574,0.61882,1.49448,0.22637,0.25157,0.01462,5.28471,0.98376,0.9898,0.99427,0.85983,0.98376,0.9898,0.99427,0.82317,0.66789,0.62873,0.27985,0.23648,0.03123,0,0.0016436,0.0016436,0.0016436
20,788.225,0.58405,1.47196,0.21108,0.24773,0.01307,5.06634,0.98478,0.99042,0.99454,0.88031,0.98478,0.99042,0.99454,0.86885,0.57171,0.55787,0.15943,0.20072,0.02698,0,0.0016238,0.0016238,0.0016238
21,828.217,0.59457,1.41959,0.20939,0.25204,0.01435,5.09047,0.95579,1,0.99365,0.86549,0.95579,1,0.99365,0.83583,0.59801,0.61368,0.28746,0.27112,0.02843,0,0.001604,0.001604,0.001604
22,867.142,0.5974,1.42317,0.19869,0.25151,0.01386,4.82213,0.98455,0.9898,0.99238,0.88975,0.98455,0.9898,0.99238,0.84937,0.5088,0.55721,0.21516,0.19742,0.02361,0,0.0015842,0.0015842,0.0015842
23,905.947,0.58932,1.32903,0.20396,0.24689,0.01387,4.77909,0.98988,0.99849,0.99485,0.86691,0.98988,0.99849,0.99485,0.85572,0.62665,0.53391,0.23574,0.18991,0.02954,0,0.0015644,0.0015644,0.0015644
24,943.253,0.56018,1.36127,0.19888,0.22389,0.0127,4.76204,0.98976,0.9949,0.9949,0.89682,0.98976,0.9949,0.9949,0.85828,0.50694,0.55881,0.19761,0.16516,0.02366,0,0.0015446,0.0015446,0.0015446
25,982.274,0.54993,1.40667,0.19821,0.22802,0.01297,5.02841,0.99766,0.9949,0.995,0.91931,0.99766,0.9949,0.995,0.86457,0.4527,0.56016,0.16523,0.16732,0.02111,0,0.0015248,0.0015248,0.0015248
26,1022.85,0.53092,1.3265,0.19362,0.21948,0.0124,4.75188,1,0.97861,0.9945,0.89533,1,0.97861,0.9945,0.86965,0.52899,0.54236,0.22838,0.18362,0.02478,0,0.001505,0.001505,0.001505
27,1062.87,0.57466,1.36207,0.19328,0.23979,0.01325,4.58407,0.9949,0.99469,0.99485,0.86882,0.9949,0.99469,0.99485,0.87855,0.63639,0.53039,0.20552,0.18631,0.02969,0,0.0014852,0.0014852,0.0014852
28,1102.61,0.55184,1.2969,0.19034,0.21444,0.01317,4.5345,0.98485,0.99501,0.99485,0.86529,0.98485,0.99501,0.99485,0.88964,0.6267,0.51015,0.1882,0.18546,0.03057,0,0.0014654,0.0014654,0.0014654
29,1142.89,0.59647,1.25629,0.19368,0.24055,0.01457,4.54801,0.99465,1,0.995,0.87649,0.99465,1,0.995,0.87062,0.60612,0.52274,0.22803,0.17841,0.02791,0,0.0014456,0.0014456,0.0014456
30,1182.74,0.56002,1.23337,0.18703,0.22397,0.01275,4.42285,0.98557,0.98469,0.99455,0.91659,0.98557,0.98469,0.99455,0.88316,0.46901,0.50697,0.22454,0.1755,0.02172,0,0.0014258,0.0014258,0.0014258
31,1222.98,0.52259,1.22249,0.18262,0.21669,0.01172,4.38437,0.99927,0.9949,0.995,0.90003,0.99927,0.9949,0.995,0.8828,0.52122,0.51843,0.20667,0.15432,0.02429,0,0.001406,0.001406,0.001406
32,1261.9,0.54975,1.18708,0.18575,0.21553,0.01246,4.20435,0.98968,0.97896,0.99418,0.92004,0.98968,0.97896,0.99418,0.88222,0.4601,0.50557,0.17566,0.17009,0.02125,0,0.0013862,0.0013862,0.0013862
33,1299.24,0.52615,1.21498,0.18544,0.22357,0.0121,4.27825,0.99491,0.9965,0.99495,0.87811,0.99491,0.9965,0.99495,0.88602,0.607,0.49169,0.19512,0.20258,0.02866,0,0.0013664,0.0013664,0.0013664
34,1337.27,0.53503,1.23424,0.18163,0.21729,0.01246,4.39414,1,0.97404,0.9947,0.88771,1,0.97404,0.9947,0.86766,0.55044,0.52575,0.18356,0.18318,0.02542,0,0.0013466,0.0013466,0.0013466
35,1377.01,0.49598,1.23341,0.18422,0.20145,0.01127,4.32166,0.99782,0.9949,0.995,0.90744,0.99782,0.9949,0.995,0.88117,0.49753,0.51009,0.2106,0.15772,0.0232,0,0.0013268,0.0013268,0.0013268
36,1417.13,0.51045,1.19048,0.18284,0.20322,0.01157,4.18463,0.99426,1,0.995,0.86324,0.99426,1,0.995,0.88205,0.69288,0.50322,0.18819,0.18742,0.03276,0,0.001307,0.001307,0.001307
37,1456.12,0.51348,1.17919,0.17934,0.203,0.01157,4.15482,1,0.98849,0.99475,0.91712,1,0.98849,0.99475,0.88368,0.46948,0.48783,0.18376,0.15865,0.02179,0,0.0012872,0.0012872,0.0012872
38,1496.06,0.51264,1.15733,0.17334,0.20512,0.01165,3.96033,0.98988,0.99792,0.9948,0.90303,0.98988,0.99792,0.9948,0.87877,0.498,0.51251,0.17676,0.1689,0.02305,0,0.0012674,0.0012674,0.0012674
39,1535.57,0.47951,1.1292,0.17516,0.18742,0.01115,4.07195,1,0.99409,0.995,0.92312,1,0.99409,0.995,0.88324,0.44414,0.49768,0.19298,0.14685,0.02054,0,0.0012476,0.0012476,0.0012476
40,1574.21,0.50612,1.196,0.175,0.20892,0.0119,4.28182,0.98982,0.9926,0.9949,0.88945,0.98982,0.9926,0.9949,0.87283,0.53159,0.52323,0.26316,0.17064,0.02494,0,0.0012278,0.0012278,0.0012278
41,1613.88,0.5048,1.12541,0.17367,0.20396,0.01152,4.0029,0.99445,0.9898,0.9947,0.93008,0.99445,0.9898,0.9947,0.89622,0.42788,0.47615,0.1765,0.15743,0.01972,0,0.001208,0.001208,0.001208
42,1651.22,0.49297,1.03553,0.17146,0.19674,0.01115,3.90777,0.99716,0.9949,0.995,0.924,0.99716,0.9949,0.995,0.89766,0.45619,0.48003,0.22618,0.15325,0.02104,0,0.0011882,0.0011882,0.0011882
43,1689.59,0.47474,1.10791,0.17106,0.19344,0.01052,3.95321,0.97291,0.97959,0.99321,0.8717,0.97291,0.97959,0.99321,0.86458,0.57914,0.52155,0.14285,0.21458,0.02748,0,0.0011684,0.0011684,0.0011684
44,1729.66,0.48753,1.10592,0.17841,0.2014,0.0109,3.95216,1,0.9988,0.995,0.90001,1,0.9988,0.995,0.886,0.50067,0.47505,0.17884,0.15143,0.02307,0,0.0011486,0.0011486,0.0011486
45,1769.31,0.47286,1.07886,0.17293,0.18419,0.01027,3.74273,1,0.9825,0.99485,0.90578,1,0.9825,0.99485,0.88594,0.47807,0.4839,0.14576,0.16,0.02193,0,0.0011288,0.0011288,0.0011288
46,1808.76,0.45721,1.04438,0.17143,0.18715,0.01015,3.76017,0.99413,0.9949,0.99495,0.91993,0.99413,0.9949,0.99495,0.87419,0.43088,0.52129,0.15915,0.13805,0.01991,0,0.001109,0.001109,0.001109
47,1848.43,0.46135,1.09892,0.16446,0.1871,0.01016,3.85079,0.97824,0.9898,0.99425,0.91672,0.97824,0.9898,0.99425,0.88778,0.44174,0.48962,0.14947,0.16021,0.02046,0,0.0010892,0.0010892,0.0010892
48,1887.58,0.47352,1.03827,0.16679,0.18493,0.01065,3.75637,1,0.99193,0.995,0.90144,1,0.99193,0.995,0.89779,0.52233,0.47403,0.1638,0.16949,0.02407,0,0.0010694,0.0010694,0.0010694
49,1926.27,0.50482,1.06205,0.15452,0.19941,0.01169,3.7191,1,0.98891,0.99495,0.90904,1,0.98891,0.99495,0.90344,0.46712,0.46671,0.16701,0.14438,0.02159,0,0.0010496,0.0010496,0.0010496
50,1965.96,0.47093,1.02799,0.16635,0.18503,0.01071,3.68912,0.98834,1,0.99475,0.90813,0.98834,1,0.99475,0.89881,0.46212,0.48339,0.15103,0.1517,0.0217,0,0.0010298,0.0010298,0.0010298
51,2003.14,0.46544,0.96901,0.15959,0.19186,0.01027,3.47902,0.97499,0.99438,0.9944,0.9274,0.97499,0.99438,0.9944,0.89826,0.42503,0.45533,0.16723,0.17613,0.01951,0,0.00101,0.00101,0.00101
52,2040.94,0.48215,1.0195,0.1662,0.19345,0.01093,3.6573,0.98982,0.99256,0.99474,0.91963,0.98982,0.99256,0.99474,0.89311,0.43699,0.46091,0.18021,0.14932,0.02017,0,0.0009902,0.0009902,0.0009902
53,2080.36,0.4516,0.95194,0.16612,0.17803,0.01003,3.59235,0.99942,0.9949,0.995,0.89865,0.99942,0.9949,0.995,0.87383,0.48106,0.49103,0.15834,0.1574,0.02219,0,0.0009704,0.0009704,0.0009704
54,2119.35,0.45091,0.94692,0.16824,0.18373,0.01012,3.52223,0.98989,0.99894,0.99485,0.91384,0.98989,0.99894,0.99485,0.88942,0.45233,0.47455,0.15541,0.14884,0.02097,0,0.0009506,0.0009506,0.0009506
55,2160.22,0.43669,1.00133,0.16669,0.19212,0.00969,3.63743,0.9814,0.95918,0.9931,0.91268,0.9814,0.95918,0.9931,0.87302,0.47416,0.50982,0.18866,0.20689,0.02205,0,0.0009308,0.0009308,0.0009308
56,2200.85,0.455,0.97409,0.1685,0.18899,0.01022,3.49486,0.98483,0.99346,0.99459,0.92307,0.98483,0.99346,0.99459,0.90435,0.42851,0.46671,0.18073,0.15858,0.01987,0,0.000911,0.000911,0.000911
57,2240.51,0.42764,0.94227,0.15659,0.17215,0.00948,3.3248,0.98465,0.9898,0.9947,0.91524,0.98465,0.9898,0.9947,0.88641,0.46919,0.49585,0.20967,0.16153,0.0216,0,0.0008912,0.0008912,0.0008912
58,2281.34,0.43594,0.91721,0.15866,0.19142,0.00962,3.37164,0.99961,1,0.995,0.93425,0.99961,1,0.995,0.90045,0.41786,0.47532,0.16087,0.13099,0.01925,0,0.0008714,0.0008714,0.0008714
59,2322.67,0.44292,0.93735,0.15565,0.17814,0.00968,3.24509,0.98987,0.99713,0.9949,0.8947,0.98987,0.99713,0.9949,0.89573,0.54988,0.48916,0.1753,0.1651,0.02566,0,0.0008516,0.0008516,0.0008516
60,2359.7,0.43859,0.894,0.15799,0.16655,0.00977,3.34209,0.97674,0.98469,0.9942,0.88985,0.97674,0.98469,0.9942,0.88838,0.5445,0.47785,0.15476,0.18632,0.0253,0,0.0008318,0.0008318,0.0008318
61,2397.83,0.41825,0.94746,0.1624,0.1694,0.00921,3.29578,1,0.99918,0.995,0.8975,1,0.99918,0.995,0.89257,0.51979,0.47534,0.1889,0.15162,0.02419,0,0.000812,0.000812,0.000812
62,2437.32,0.4515,0.91306,0.16275,0.1707,0.01017,3.2905,0.99965,0.9949,0.995,0.88725,0.99965,0.9949,0.995,0.8788,0.51938,0.49509,0.16306,0.15489,0.02431,0,0.0007922,0.0007922,0.0007922
63,2476.07,0.42927,0.89502,0.15042,0.16873,0.0094,3.26373,0.99872,1,0.995,0.9348,0.99872,1,0.995,0.89057,0.42427,0.47753,0.17307,0.13434,0.01953,0,0.0007724,0.0007724,0.0007724
64,2516.28,0.44498,0.93632,0.15923,0.17374,0.00994,3.4192,0.99969,1,0.995,0.91748,0.99969,1,0.995,0.89713,0.46656,0.47022,0.14488,0.12771,0.0215,0,0.0007526,0.0007526,0.0007526
65,2556.13,0.41409,0.86976,0.15726,0.1684,0.00936,3.18471,0.99487,0.98967,0.9949,0.92594,0.99487,0.98967,0.9949,0.88819,0.4564,0.49088,0.14099,0.14322,0.02119,0,0.0007328,0.0007328,0.0007328
66,2595.57,0.39762,0.88549,0.156,0.16392,0.00878,3.21434,0.98978,0.98842,0.99465,0.89876,0.98978,0.98842,0.99465,0.89192,0.53151,0.47813,0.13586,0.16644,0.02447,0,0.000713,0.000713,0.000713
67,2635.52,0.40256,0.83365,0.14978,0.16843,0.00887,3.11493,0.99922,0.98469,0.9949,0.92656,0.99922,0.98469,0.9949,0.89555,0.44115,0.47009,0.16262,0.14178,0.02048,0,0.0006932,0.0006932,0.0006932
68,2674.77,0.39027,0.80299,0.15533,0.15545,0.00872,3.0866,1,0.9947,0.995,0.92063,1,0.9947,0.995,0.8985,0.44613,0.48069,0.1851,0.13768,0.02072,0,0.0006734,0.0006734,0.0006734
69,2712.97,0.41476,0.80014,0.15691,0.16201,0.00936,3.06657,1,0.99924,0.995,0.93226,1,0.99924,0.995,0.89093,0.42534,0.48372,0.1652,0.1256,0.01968,0,0.0006536,0.0006536,0.0006536
70,2750.64,0.37236,0.81762,0.14881,0.15485,0.00816,2.99947,0.99802,1,0.995,0.92523,0.99802,1,0.995,0.89452,0.45704,0.472,0.14214,0.13496,0.02108,0,0.0006338,0.0006338,0.0006338
71,2789.55,0.38988,0.83212,0.15452,0.15116,0.0085,3.08706,1,0.99852,0.995,0.93609,1,0.99852,0.995,0.8885,0.41606,0.47507,0.15734,0.12312,0.01925,0,0.000614,0.000614,0.000614
72,2828.59,0.38913,0.76436,0.14995,0.15647,0.00857,2.89397,0.99488,0.9923,0.9949,0.92064,0.99488,0.9923,0.9949,0.88392,0.46489,0.47435,0.17215,0.14663,0.02138,0,0.0005942,0.0005942,0.0005942
73,2868.04,0.39902,0.82208,0.15318,0.1652,0.00872,2.84944,0.99792,1,0.995,0.93034,0.99792,1,0.995,0.88673,0.43176,0.48214,0.18426,0.13441,0.01986,0,0.0005744,0.0005744,0.0005744
74,2907.68,0.39722,0.80825,0.15147,0.16145,0.00884,2.915,0.98506,1,0.99469,0.90304,0.98506,1,0.99469,0.88553,0.5203,0.47303,0.15337,0.16008,0.02415,0,0.0005546,0.0005546,0.0005546
75,2946.94,0.39009,0.80165,0.15349,0.15616,0.00856,2.82759,0.99673,0.9949,0.995,0.92553,0.99673,0.9949,0.995,0.89015,0.43538,0.48269,0.15684,0.13372,0.02024,0,0.0005348,0.0005348,0.0005348
76,2986.88,0.39314,0.79618,0.15623,0.15446,0.0087,2.87031,0.99938,0.9949,0.995,0.91873,0.99938,0.9949,0.995,0.89251,0.45152,0.46389,0.16174,0.13595,0.02091,0,0.000515,0.000515,0.000515
77,3027.73,0.38631,0.70269,0.14658,0.14816,0.00838,2.6148,0.99571,1,0.995,0.93343,0.99571,1,0.995,0.88782,0.40849,0.47741,0.17243,0.15276,0.0189,0,0.0004952,0.0004952,0.0004952
78,3065.94,0.37901,0.71451,0.15312,0.15267,0.00814,2.56062,1,0.98855,0.9948,0.94034,1,0.98855,0.9948,0.88654,0.41047,0.48318,0.15634,0.14899,0.019,0,0.0004754,0.0004754,0.0004754
79,3103.65,0.39245,0.72771,0.15566,0.15498,0.00871,2.65974,0.99362,1,0.99485,0.92724,0.99362,1,0.99485,0.88381,0.43391,0.49695,0.13695,0.13125,0.0199,0,0.0004556,0.0004556,0.0004556
80,3142.4,0.37888,0.77492,0.15993,0.15397,0.00815,2.72784,0.99777,1,0.995,0.92994,0.99777,1,0.995,0.89176,0.42897,0.4884,0.17356,0.13252,0.01983,0,0.0004358,0.0004358,0.0004358
81,3182.39,0.39414,0.72979,0.15099,0.15967,0.00869,2.65434,1,0.99965,0.995,0.92509,1,0.99965,0.995,0.88167,0.44435,0.50084,0.18174,0.13295,0.02055,0,0.000416,0.000416,0.000416
82,3222.14,0.37267,0.73933,0.15559,0.15618,0.00813,2.69763,0.99316,0.9949,0.995,0.92017,0.99316,0.9949,0.995,0.88699,0.45107,0.47321,0.15022,0.1493,0.02083,0,0.0003962,0.0003962,0.0003962
83,3261.35,0.36339,0.65146,0.15014,0.1447,0.00789,2.40628,0.99492,0.99989,0.99495,0.91694,0.99492,0.99989,0.99495,0.88611,0.44969,0.47444,0.136,0.13737,0.02064,0,0.0003764,0.0003764,0.0003764
84,3301.22,0.36558,0.70497,0.15266,0.14368,0.00801,2.50122,1,0.99877,0.995,0.93208,1,0.99877,0.995,0.89371,0.42319,0.47378,0.13287,0.12826,0.01952,0,0.0003566,0.0003566,0.0003566
85,3341.21,0.36843,0.66968,0.15014,0.14542,0.00797,2.3984,0.99445,1,0.99495,0.93358,0.99445,1,0.99495,0.89195,0.42834,0.48004,0.15647,0.13217,0.01978,0,0.0003368,0.0003368,0.0003368
86,3379.83,0.36734,0.68137,0.15545,0.15192,0.00816,2.47501,1,0.99459,0.995,0.93168,1,0.99459,0.995,0.89148,0.41951,0.48553,0.15968,0.12653,0.01934,0,0.000317,0.000317,0.000317
87,3419.1,0.36984,0.68453,0.15233,0.1495,0.00813,2.41479,1,0.99995,0.995,0.93191,1,0.99995,0.995,0.89345,0.41739,0.46513,0.14022,0.119,0.01923,0,0.0002972,0.0002972,0.0002972
88,3456.43,0.36796,0.72917,0.15481,0.14063,0.00807,2.50518,0.99416,1,0.9949,0.93305,0.99416,1,0.9949,0.89539,0.42099,0.47503,0.16206,0.12843,0.01947,0,0.0002774,0.0002774,0.0002774
89,3495.01,0.35888,0.63021,0.15854,0.1409,0.00781,2.36928,0.99492,0.99981,0.995,0.92999,0.99492,0.99981,0.995,0.88958,0.42188,0.47907,0.14638,0.12855,0.01943,0,0.0002576,0.0002576,0.0002576
90,3534.96,0.36661,0.64992,0.14739,0.1449,0.00791,2.30022,0.98906,1,0.99469,0.93008,0.98906,1,0.99469,0.89388,0.42078,0.48407,0.15088,0.13229,0.01936,0,0.0002378,0.0002378,0.0002378
91,3606.43,0.3731,0.3948,0.16339,0.17929,0.01249,2.91167,0.98795,1,0.99459,0.92645,0.98795,1,0.99459,0.8819,0.41943,0.51148,0.19484,0.14137,0.01937,0,0.000218,0.000218,0.000218
92,3646.64,0.3421,0.38295,0.16187,0.12183,0.01129,2.69901,0.99848,1,0.995,0.93368,0.99848,1,0.995,0.88134,0.42777,0.49786,0.15575,0.13275,0.0197,0,0.0001982,0.0001982,0.0001982
93,3686.07,0.32901,0.38047,0.14506,0.11787,0.01071,2.75204,0.99901,1,0.995,0.93872,0.99901,1,0.995,0.88585,0.39598,0.48318,0.16583,0.11837,0.01823,0,0.0001784,0.0001784,0.0001784
94,3725.91,0.32622,0.36852,0.14211,0.11288,0.01039,2.53723,1,0.99941,0.995,0.93271,1,0.99941,0.995,0.88178,0.42385,0.48889,0.1416,0.13408,0.01964,0,0.0001586,0.0001586,0.0001586
95,3765.36,0.31552,0.35576,0.14196,0.10908,0.00986,2.40227,0.99492,0.99963,0.995,0.92822,0.99492,0.99963,0.995,0.88595,0.45174,0.47645,0.13379,0.14219,0.0209,0,0.0001388,0.0001388,0.0001388
96,3801.99,0.30566,0.357,0.13892,0.1068,0.00968,2.50814,1,0.99725,0.995,0.9247,1,0.99725,0.995,0.88397,0.4541,0.4808,0.13353,0.13353,0.02106,0,0.000119,0.000119,0.000119
97,3840.16,0.29947,0.34744,0.13618,0.10652,0.00939,2.45697,1,0.99905,0.995,0.93853,1,0.99905,0.995,0.88669,0.42384,0.48493,0.15301,0.12792,0.01951,0,9.92e-05,9.92e-05,9.92e-05
98,3879.75,0.29852,0.34576,0.13126,0.10058,0.00921,2.31788,0.99395,1,0.995,0.93593,0.99395,1,0.995,0.885,0.41918,0.47952,0.13417,0.12582,0.01935,0,7.94e-05,7.94e-05,7.94e-05
99,3918.87,0.28856,0.34329,0.14204,0.10027,0.00896,2.37846,0.99382,0.9949,0.99495,0.93257,0.99382,0.9949,0.99495,0.88181,0.42712,0.47704,0.13968,0.14333,0.01969,0,5.96e-05,5.96e-05,5.96e-05
100,3958.13,0.28878,0.34128,0.13907,0.09609,0.00894,2.22671,1,0.99458,0.995,0.93052,1,0.99458,0.995,0.88339,0.4313,0.47365,0.13179,0.13724,0.01996,0,3.98e-05,3.98e-05,3.98e-05
