epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
11,447.856,0.731,1.75224,0.24911,0.28736,0.01757,5.85433,0.98464,0.97644,0.9893,0.81098,0.98464,0.97644,0.99112,0.81693,0.79589,0.84162,0.35188,0.26923,0.03722,0,0.001802,0.001802,0.001802
12,487.646,0.73375,1.76694,0.23632,0.28528,0.01788,5.92052,0.9798,0.98475,0.99198,0.74616,0.9798,0.98475,0.99204,0.82629,1.03931,0.83577,0.39354,0.30138,0.04956,0,0.0017822,0.0017822,0.0017822
13,524.647,0.79321,1.66583,0.24024,0.29571,0.01965,5.67005,0.97466,0.9764,0.99214,0.73951,0.97466,0.9764,0.9889,0.81433,1.11216,0.8678,0.23985,0.32883,0.05224,0,0.0017624,0.0017624,0.0017624
14,562.447,0.73438,1.5401,0.22047,0.26894,0.01724,5.54519,0.98964,0.96942,0.9896,0.81752,0.98964,0.96942,0.98778,0.76091,0.74129,1.01956,0.32018,0.28356,0.03539,0,0.0017426,0.0017426,0.0017426
15,603.057,0.69497,1.53237,0.2311,0.25812,0.0168,5.44396,0.99483,0.97755,0.99206,0.86808,0.99483,0.97755,0.99211,0.84722,0.57334,0.75512,0.24013,0.22904,0.02651,0,0.0017228,0.0017228,0.0017228
16,643.294,0.67019,1.47324,0.21557,0.25528,0.01607,5.31151,0.98489,0.99229,0.99321,0.85445,0.98489,0.99229,0.99294,0.82954,0.69162,0.82008,0.20424,0.23515,0.03252,0,0.001703,0.001703,0.001703
17,682.187,0.59275,1.43252,0.21644,0.24474,0.01397,5.11192,0.96529,0.98814,0.98949,0.88035,0.96529,0.98814,0.99259,0.84085,0.51679,0.75162,0.36118,0.22868,0.02406,0,0.0016832,0.0016832,0.0016832
18,723.307,0.62822,1.42745,0.20945,0.24163,0.01493,5.04022,0.98891,0.98985,0.99392,0.87402,0.98891,0.98985,0.99365,0.86036,0.57987,0.73695,0.26072,0.20584,0.02694,0,0.0016634,0.0016634,0.0016634
19,764.749,0.60003,1.45207,0.20526,0.23452,0.01417,5.14933,0.94707,0.99911,0.99023,0.84175,0.97777,0.97462,0.99345,0.85083,0.69188,0.78,0.23078,0.26633,0.03221,0,0.0016436,0.0016436,0.0016436
20,803.595,0.59678,1.37736,0.19914,0.24115,0.01377,4.7114,0.96051,0.9878,0.9934,0.80871,0.95559,0.98293,0.98929,0.83492,0.82355,0.79688,0.2786,0.2796,0.03928,0,0.0016238,0.0016238,0.0016238
21,843.029,0.61485,1.35267,0.19634,0.23529,0.01462,4.96483,0.98415,1,0.99076,0.89862,0.98415,1,0.98709,0.85083,0.48388,0.71957,0.29931,0.1812,0.02218,0,0.001604,0.001604,0.001604
22,893.474,0.57387,1.37448,0.20014,0.22609,0.01309,4.73488,0.95585,0.98899,0.99047,0.82606,0.95585,0.98899,0.99075,0.87388,0.77741,0.70468,0.24375,0.27252,0.03676,0,0.0015842,0.0015842,0.0015842
23,945.087,0.58495,1.35315,0.19631,0.23962,0.0138,4.88799,0.9791,1,0.99264,0.81177,0.9791,1,0.98979,0.85606,0.81435,0.71958,0.29012,0.26853,0.03814,0,0.0015644,0.0015644,0.0015644
24,1012.67,0.5598,1.35164,0.19113,0.22215,0.01318,4.73835,0.98448,1,0.99132,0.81227,0.98448,1,0.98794,0.85529,0.79154,0.70403,0.20895,0.23996,0.03726,0,0.0015446,0.0015446,0.0015446
25,1085.95,0.59709,1.2785,0.19417,0.24017,0.01456,4.81438,0.98989,0.99373,0.99287,0.87064,0.98989,0.99373,0.98984,0.81937,0.57207,0.80163,0.21134,0.23173,0.02695,0,0.0015248,0.0015248,0.0015248
26,1163.93,0.60782,1.36937,0.19524,0.23545,0.01452,4.82339,0.98127,1,0.99061,0.86368,0.98127,1,0.98728,0.86423,0.64945,0.68247,0.27146,0.21085,0.03013,0,0.001505,0.001505,0.001505
27,1237.2,0.60688,1.31156,0.18601,0.23,0.0143,4.5421,0.97494,0.98743,0.98717,0.88595,0.97494,0.98743,0.99055,0.86867,0.51167,0.70304,0.22372,0.21708,0.02366,0,0.0014852,0.0014852,0.0014852
28,1292.72,0.57533,1.25318,0.18213,0.21826,0.01345,4.47591,0.97995,1,0.9851,0.88132,0.97995,1,0.98713,0.85386,0.56266,0.73467,0.16756,0.19055,0.02593,0,0.0014654,0.0014654,0.0014654
29,1372.09,0.53863,1.21846,0.18746,0.21387,0.01239,4.3672,0.97487,0.9846,0.99126,0.84538,0.97487,0.9846,0.98931,0.86867,0.6773,0.67744,0.18386,0.23878,0.03188,0,0.0014456,0.0014456,0.0014456
30,1449.27,0.54677,1.23428,0.18153,0.21093,0.01272,4.46902,0.96092,0.99845,0.98438,0.86714,0.96092,0.99845,0.98438,0.85401,0.5717,0.68521,0.24672,0.24106,0.02682,0,0.0014258,0.0014258,0.0014258
31,1526.46,0.53813,1.23293,0.18172,0.21146,0.01237,4.2818,0.98484,0.98911,0.99055,0.86992,0.98484,0.98911,0.99151,0.87383,0.63699,0.69483,0.2082,0.2181,0.02982,0,0.001406,0.001406,0.001406
32,1600.99,0.55217,1.19344,0.18185,0.20944,0.01258,4.36837,0.98489,0.99272,0.99349,0.88464,0.98489,0.99272,0.9916,0.86889,0.55296,0.69936,0.23483,0.20602,0.02594,0,0.0013862,0.0013862,0.0013862
33,1675.91,0.50708,1.26137,0.18448,0.21199,0.01152,4.14787,0.97917,1,0.99177,0.89495,0.97917,1,0.99142,0.88107,0.50728,0.65235,0.21745,0.1902,0.02324,0,0.0013664,0.0013664,0.0013664
34,1752.64,0.56179,1.23469,0.17935,0.2144,0.01349,4.28523,0.98448,1,0.99295,0.83736,0.97945,0.99492,0.99253,0.86755,0.70983,0.69791,0.24254,0.22621,0.03292,0,0.0013466,0.0013466,0.0013466
35,1845.52,0.51398,1.18988,0.17565,0.20214,0.01205,4.34327,0.98489,0.99292,0.9889,0.89864,0.98489,0.99292,0.9929,0.87691,0.45464,0.6909,0.23565,0.18055,0.02091,0,0.0013268,0.0013268,0.0013268
36,1923.71,0.54477,1.17771,0.17482,0.21244,0.01285,4.30245,0.98066,0.99492,0.9924,0.88384,0.98066,0.99492,0.99304,0.87567,0.5581,0.67497,0.23096,0.18996,0.02595,0,0.001307,0.001307,0.001307
37,1995.54,0.51411,1.15164,0.17663,0.19573,0.01197,4.06895,0.9751,0.99388,0.98659,0.87852,0.9751,0.99388,0.99108,0.88879,0.5522,0.6529,0.23969,0.21058,0.02545,0,0.0012872,0.0012872,0.0012872
38,2074.64,0.51743,1.15063,0.17366,0.19811,0.01236,3.98847,0.98993,0.99824,0.98959,0.88462,0.98993,0.99824,0.99204,0.87072,0.55558,0.69337,0.15509,0.1921,0.02559,0,0.0012674,0.0012674,0.0012674
39,2155.09,0.48701,1.12911,0.17556,0.1812,0.0113,3.96924,0.98851,0.99492,0.99204,0.92408,0.99491,0.99296,0.9949,0.89503,0.41598,0.64314,0.24819,0.16893,0.01895,0,0.0012476,0.0012476,0.0012476
40,2235.28,0.50388,1.14251,0.16986,0.19025,0.01191,4.16569,0.98168,0.99492,0.99366,0.87883,0.98168,0.99492,0.99319,0.89431,0.56148,0.65257,0.2262,0.18404,0.02577,0,0.0012278,0.0012278,0.0012278
41,2312.41,0.51561,1.15179,0.17159,0.19677,0.01185,4.2247,0.98995,0.99957,0.98819,0.89995,0.98995,0.99957,0.98782,0.87792,0.48174,0.681,0.24751,0.17158,0.02202,0,0.001208,0.001208,0.001208
42,2395.64,0.47114,1.09511,0.1713,0.1917,0.0106,4.03321,0.98492,0.99465,0.99055,0.90243,0.98492,0.99465,0.9857,0.87324,0.46887,0.67342,0.24618,0.17907,0.02134,0,0.0011882,0.0011882,0.0011882
43,2475.29,0.47874,1.06422,0.16703,0.18381,0.01096,3.75927,0.98983,0.98776,0.99171,0.89627,0.98983,0.98776,0.99312,0.89296,0.51991,0.6675,0.16356,0.19723,0.02401,0,0.0011684,0.0011684,0.0011684
44,2542.93,0.48158,1.13237,0.17553,0.19048,0.01108,3.94138,0.98433,1,0.99108,0.91197,0.98433,1,0.99391,0.8771,0.45833,0.68503,0.23933,0.17059,0.02107,0,0.0011486,0.0011486,0.0011486
45,2595.22,0.51052,1.17851,0.17164,0.18951,0.01117,3.84455,0.98008,0.99913,0.98981,0.86997,0.98008,0.99913,0.99314,0.87933,0.5979,0.65308,0.21891,0.22087,0.02796,0,0.0011288,0.0011288,0.0011288
46,2648.02,0.48961,1.06761,0.17264,0.18273,0.01116,3.87069,0.9899,0.99471,0.99216,0.90103,0.9899,0.99471,0.99015,0.87688,0.48933,0.66097,0.22698,0.18547,0.02217,0,0.001109,0.001109,0.001109
47,2695.17,0.46618,1.0116,0.1638,0.18097,0.01047,3.63324,0.97522,1,0.98743,0.88868,0.97522,1,0.98465,0.87715,0.52539,0.65045,0.16135,0.19519,0.024,0,0.0010892,0.0010892,0.0010892
48,2756.25,0.46968,1.07672,0.17174,0.17944,0.01035,3.67235,0.98862,0.99492,0.9916,0.90557,0.98862,0.99492,0.98966,0.8764,0.47552,0.66672,0.20754,0.16923,0.02171,0,0.0010694,0.0010694,0.0010694
49,2801.05,0.47447,1.03665,0.1615,0.17532,0.01065,3.71228,0.98986,0.99096,0.99126,0.89765,0.98986,0.99096,0.98916,0.87503,0.49403,0.64733,0.19892,0.18333,0.0226,0,0.0010496,0.0010496,0.0010496
50,2844.76,0.46004,1.04913,0.16887,0.17797,0.01023,3.698,0.97917,1,0.99069,0.90265,0.97917,1,0.991,0.88559,0.4995,0.64248,0.18003,0.19827,0.02289,0,0.0010298,0.0010298,0.0010298
51,2888.47,0.44776,1.11524,0.16065,0.18131,0.01005,3.63257,0.98489,1,0.99202,0.88424,0.98489,1,0.99145,0.88628,0.56349,0.66711,0.15975,0.18606,0.02591,0,0.00101,0.00101,0.00101
52,2931.99,0.45508,0.96118,0.16506,0.17488,0.01034,3.51627,0.97982,0.99492,0.99165,0.92399,0.97982,0.99492,0.98899,0.88008,0.41293,0.65923,0.21026,0.18806,0.01872,0,0.0009902,0.0009902,0.0009902
53,2975.19,0.45336,0.97577,0.16832,0.17583,0.01003,3.59171,0.98983,0.98851,0.99301,0.87931,0.98983,0.98851,0.99013,0.87056,0.55871,0.66136,0.25462,0.20283,0.02552,0,0.0009704,0.0009704,0.0009704
54,3018.96,0.45799,0.9937,0.16283,0.18317,0.01052,3.58412,0.9774,1,0.99234,0.91061,0.9774,1,0.99107,0.88656,0.44662,0.6403,0.17351,0.16746,0.02041,0,0.0009506,0.0009506,0.0009506
55,3062.67,0.45854,1.00549,0.16826,0.18001,0.01046,3.57648,0.98994,0.99873,0.99237,0.92425,0.98994,0.99873,0.99099,0.88573,0.41284,0.64696,0.18003,0.1581,0.01872,0,0.0009308,0.0009308,0.0009308
56,3107.22,0.46688,0.97383,0.16101,0.18217,0.01043,3.45703,0.98888,1,0.99118,0.90462,0.98888,1,0.99124,0.88571,0.47564,0.62925,0.20755,0.17492,0.02172,0,0.000911,0.000911,0.000911
57,3151.65,0.43734,0.93759,0.16063,0.17128,0.00988,3.35366,0.98908,1,0.98919,0.88767,0.98908,1,0.9922,0.88637,0.53155,0.63929,0.21159,0.19046,0.02436,0,0.0008912,0.0008912,0.0008912
58,3229.58,0.428,0.92571,0.15756,0.18148,0.00952,3.38435,0.98993,0.99819,0.99039,0.89438,0.98993,0.99819,0.99398,0.88632,0.52478,0.64836,0.23087,0.19784,0.02418,0,0.0008714,0.0008714,0.0008714
59,3269.02,0.43469,0.91843,0.15481,0.16956,0.00973,3.27544,0.97945,1,0.99033,0.91745,0.97945,1,0.99418,0.88855,0.4324,0.63828,0.16384,0.17552,0.01971,0,0.0008516,0.0008516,0.0008516
60,3308.65,0.45761,0.99454,0.162,0.17258,0.01014,3.43986,0.98461,0.98985,0.99075,0.90295,0.98461,0.98985,0.99365,0.89027,0.46909,0.66144,0.16958,0.1873,0.02133,0,0.0008318,0.0008318,0.0008318
61,3348.24,0.43527,0.94881,0.15609,0.17482,0.00966,3.28955,0.96979,1,0.99006,0.90828,0.96979,1,0.99388,0.88634,0.44477,0.64558,0.18121,0.18803,0.02026,0,0.000812,0.000812,0.000812
62,3385.81,0.41682,0.93732,0.15916,0.16424,0.00932,3.41688,0.98955,1,0.98841,0.88787,0.98955,1,0.99177,0.88622,0.53704,0.64468,0.18402,0.19552,0.02472,0,0.0007922,0.0007922,0.0007922
63,3424.93,0.42387,0.90862,0.15658,0.1722,0.00931,3.12888,0.9853,0.99492,0.98891,0.91489,0.9853,0.99492,0.98898,0.88178,0.43611,0.6355,0.19961,0.17457,0.01992,0,0.0007724,0.0007724,0.0007724
64,3486.63,0.43441,0.93274,0.15279,0.1638,0.0097,3.16832,0.98989,0.9945,0.99366,0.9269,0.98989,0.9945,0.99052,0.87538,0.40992,0.66387,0.18474,0.15346,0.01866,0,0.0007526,0.0007526,0.0007526
65,3525.96,0.41643,0.87169,0.15536,0.15868,0.00932,3.16604,0.98891,0.99492,0.99113,0.9137,0.98891,0.99492,0.99241,0.88805,0.44796,0.64682,0.17422,0.18072,0.02033,0,0.0007328,0.0007328,0.0007328
66,3565.79,0.40674,0.87489,0.15556,0.1572,0.00934,3.14603,0.98888,0.99492,0.99046,0.90622,0.98888,0.99492,0.99343,0.8874,0.45237,0.64725,0.22751,0.17059,0.02072,0,0.000713,0.000713,0.000713
67,3607.42,0.42496,0.83466,0.15008,0.16581,0.00965,3.12394,0.98776,0.98985,0.98958,0.92417,0.98776,0.98985,0.99274,0.87259,0.40625,0.6895,0.22462,0.16468,0.01844,0,0.0006932,0.0006932,0.0006932
68,3647.87,0.38907,0.89131,0.15482,0.15027,0.00867,3.04574,0.98955,1,0.98957,0.92129,0.98955,1,0.99171,0.87789,0.39945,0.65843,0.21071,0.15616,0.0182,0,0.0006734,0.0006734,0.0006734
69,3686.5,0.41437,0.82797,0.15621,0.15558,0.0094,3.03985,0.98945,0.98985,0.98551,0.91949,0.98945,0.98985,0.98974,0.88614,0.40889,0.656,0.17106,0.16871,0.01846,0,0.0006536,0.0006536,0.0006536
70,3726.01,0.41233,0.81977,0.15567,0.16305,0.0092,3.00158,0.98994,0.9995,0.98706,0.89534,0.98994,0.9995,0.98706,0.88572,0.49185,0.64641,0.21611,0.1716,0.02263,0,0.0006338,0.0006338,0.0006338
71,3764.03,0.42144,0.86967,0.1549,0.15742,0.00937,3.1125,0.98492,0.99488,0.98776,0.90579,0.98492,0.99488,0.9913,0.8801,0.46991,0.64566,0.21818,0.17852,0.0214,0,0.000614,0.000614,0.000614
72,3803.46,0.38993,0.80366,0.15373,0.14687,0.0087,2.90868,0.98992,0.99678,0.99034,0.91075,0.98992,0.99678,0.99203,0.87908,0.43447,0.64721,0.21491,0.15889,0.01981,0,0.0005942,0.0005942,0.0005942
73,3843.3,0.38409,0.80919,0.15523,0.15013,0.00848,2.88061,0.98992,1,0.98565,0.91701,0.98992,1,0.98766,0.87763,0.4173,0.64589,0.20054,0.1705,0.01898,0,0.0005744,0.0005744,0.0005744
74,3883.18,0.38715,0.8245,0.15395,0.14925,0.00863,2.83599,0.9925,0.99492,0.99109,0.90445,0.9925,0.99492,0.99135,0.88494,0.473,0.63818,0.20185,0.16948,0.02151,0,0.0005546,0.0005546,0.0005546
75,3922.48,0.37329,0.76792,0.14873,0.14001,0.00807,2.69014,0.97519,0.99764,0.98538,0.91299,0.97519,0.99764,0.98568,0.8772,0.45579,0.63699,0.18027,0.18755,0.02081,0,0.0005348,0.0005348,0.0005348
76,3963.13,0.38586,0.81223,0.15034,0.15506,0.00846,2.90498,0.98915,1,0.98585,0.92577,0.98915,1,0.98686,0.88196,0.39215,0.65049,0.18929,0.15208,0.01774,0,0.000515,0.000515,0.000515
77,4003.61,0.37884,0.77412,0.15105,0.14637,0.00843,2.63628,0.98166,0.99492,0.98996,0.92743,0.98166,0.99492,0.99317,0.88572,0.40781,0.65646,0.19151,0.16983,0.01853,0,0.0004952,0.0004952,0.0004952
78,4042.29,0.37979,0.77652,0.15077,0.14842,0.00818,2.74533,0.98497,0.99817,0.98641,0.92635,0.98497,0.99817,0.99097,0.88815,0.42225,0.66002,0.17184,0.16216,0.01911,0,0.0004754,0.0004754,0.0004754
79,4082.69,0.37141,0.70878,0.15405,0.149,0.00815,2.69126,0.98943,1,0.98686,0.92231,0.98943,1,0.99064,0.88756,0.40861,0.64528,0.16854,0.16097,0.01855,0,0.0004556,0.0004556,0.0004556
80,4120.58,0.36268,0.71525,0.15632,0.14572,0.00794,2.50331,0.99491,0.99255,0.99109,0.92786,0.99491,0.99255,0.99404,0.89221,0.40981,0.64795,0.18923,0.14801,0.01859,0,0.0004358,0.0004358,0.0004358
81,4162.23,0.37304,0.76432,0.15508,0.14585,0.00837,2.53069,0.99322,1,0.99136,0.92766,0.99322,1,0.99429,0.88735,0.41386,0.65957,0.19238,0.15708,0.01881,0,0.000416,0.000416,0.000416
82,4202.34,0.38164,0.72401,0.1525,0.15061,0.0085,2.7114,0.98009,0.99926,0.98957,0.92109,0.98009,0.99926,0.9908,0.87894,0.40703,0.67022,0.21612,0.1616,0.01849,0,0.0003962,0.0003962,0.0003962
83,4241,0.37287,0.70681,0.15117,0.14654,0.00799,2.56246,0.98983,1,0.99097,0.90083,0.98983,1,0.99413,0.89188,0.47771,0.65067,0.20376,0.16934,0.02195,0,0.0003764,0.0003764,0.0003764
84,4279.89,0.37696,0.72453,0.16179,0.14891,0.00829,2.55586,0.99377,1,0.99111,0.91701,0.99733,0.99492,0.995,0.89395,0.43874,0.65176,0.18601,0.16541,0.02001,0,0.0003566,0.0003566,0.0003566
85,4320.42,0.37062,0.67986,0.15075,0.14585,0.00805,2.33012,0.98994,0.9994,0.98756,0.92436,0.98994,0.9994,0.98515,0.87901,0.406,0.653,0.19063,0.16136,0.01845,0,0.0003368,0.0003368,0.0003368
86,4360.31,0.36967,0.71791,0.15512,0.14428,0.00823,2.53268,0.98966,1,0.98931,0.9183,0.98966,1,0.99136,0.88863,0.43145,0.64184,0.18802,0.16139,0.01967,0,0.000317,0.000317,0.000317
87,4398.9,0.37294,0.64271,0.15182,0.14124,0.00828,2.38764,0.98956,1,0.9901,0.92163,0.98956,1,0.99146,0.89035,0.43169,0.64512,0.16779,0.16381,0.01962,0,0.0002972,0.0002972,0.0002972
88,4439.28,0.36309,0.65869,0.14783,0.14078,0.00803,2.32203,0.98994,0.99853,0.98782,0.92328,0.98994,0.99853,0.99078,0.88653,0.41886,0.65037,0.17926,0.16661,0.01896,0,0.0002774,0.0002774,0.0002774
89,4476.91,0.36407,0.67376,0.15142,0.14472,0.00798,2.25632,0.98865,1,0.98834,0.91602,0.98865,1,0.98921,0.88514,0.43149,0.65326,0.17457,0.17132,0.0195,0,0.0002576,0.0002576,0.0002576
90,4515.39,0.36694,0.67101,0.14841,0.14482,0.00803,2.33161,0.98925,1,0.98756,0.92742,0.98925,1,0.99194,0.88131,0.41451,0.65949,0.19233,0.1656,0.01875,0,0.0002378,0.0002378,0.0002378
91,4590.18,0.36737,0.3989,0.18174,0.18233,0.01197,2.90193,0.98453,0.99492,0.9896,0.91021,0.98453,0.99492,0.99141,0.88464,0.43587,0.65928,0.23108,0.17182,0.01989,0,0.000218,0.000218,0.000218
92,4629.36,0.36338,0.37304,0.16188,0.12691,0.0119,2.6212,0.98411,1,0.99026,0.91951,0.98411,1,0.99238,0.88803,0.4229,0.64678,0.17254,0.17928,0.01922,0,0.0001982,0.0001982,0.0001982
93,4669.45,0.33001,0.35386,0.14708,0.11131,0.01054,2.55023,0.98973,1,0.99077,0.92434,0.98973,1,0.99265,0.88583,0.42344,0.64201,0.16478,0.15666,0.0193,0,0.0001784,0.0001784,0.0001784
94,4709.66,0.3286,0.3649,0.149,0.10753,0.01053,2.48051,0.98857,1,0.99085,0.91907,0.98857,1,0.99264,0.89009,0.42858,0.64611,0.14462,0.16441,0.01941,0,0.0001586,0.0001586,0.0001586
95,4749.36,0.32434,0.34456,0.14579,0.10963,0.01007,2.41301,0.9839,1,0.9908,0.92817,0.9839,1,0.99213,0.88759,0.40859,0.64583,0.16632,0.15603,0.01856,0,0.0001388,0.0001388,0.0001388
96,4788.76,0.32633,0.32352,0.14225,0.10974,0.01046,2.38571,0.98995,0.99958,0.99072,0.92262,0.98995,0.99958,0.9923,0.88683,0.41464,0.65402,0.16639,0.1605,0.0188,0,0.000119,0.000119,0.000119
97,4825.64,0.31261,0.33071,0.14106,0.10494,0.0097,2.24549,0.98486,0.99492,0.99069,0.92964,0.98486,0.99492,0.9922,0.88478,0.40547,0.65264,0.15333,0.16349,0.01838,0,9.92e-05,9.92e-05,9.92e-05
98,4863.64,0.30097,0.31782,0.13556,0.1025,0.00935,2.15524,0.98983,0.98765,0.99037,0.92525,0.98983,0.98765,0.9917,0.88808,0.40869,0.6537,0.16869,0.16651,0.01852,0,7.94e-05,7.94e-05,7.94e-05
99,4903.03,0.30126,0.32572,0.13444,0.10346,0.00941,2.1431,0.98989,0.99399,0.99068,0.9231,0.98989,0.99399,0.992,0.8855,0.41536,0.64981,0.15713,0.16679,0.01883,0,5.96e-05,5.96e-05,5.96e-05
100,4942.42,0.3065,0.32366,0.14482,0.10271,0.00973,2.18572,0.98493,0.99524,0.99072,0.92394,0.98493,0.99524,0.99203,0.88676,0.40952,0.65664,0.16143,0.16561,0.01858,0,3.98e-05,3.98e-05,3.98e-05
