epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
35,1371.13,0.55152,1.23293,0.18197,0.20304,0.01325,4.34651,0.99125,0.9949,0.99474,0.91431,0.99634,1,0.995,0.88219,0.47681,0.68841,0.22682,0.18307,0.02194,0,0.0013268,0.0013268,0.0013268
36,1410.44,0.55082,1.17907,0.18163,0.20086,0.01251,4.07189,0.99489,0.99429,0.99179,0.90178,1,0.99939,0.995,0.88972,0.50704,0.67877,0.24618,0.18776,0.02354,0,0.001307,0.001307,0.001307
37,1449.75,0.53486,1.13446,0.1778,0.19851,0.01196,4.00568,0.9949,0.99473,0.99184,0.90144,1,0.99983,0.995,0.88921,0.46857,0.68615,0.1856,0.16881,0.02172,0,0.0012872,0.0012872,0.0012872
38,1489.52,0.52717,1.0763,0.17413,0.18984,0.01171,3.94537,0.9898,0.9949,0.99279,0.88122,0.99446,0.9949,0.99495,0.89487,0.5745,0.67845,0.20661,0.19537,0.02649,0,0.0012674,0.0012674,0.0012674
39,1529.92,0.49414,1.1131,0.18201,0.18848,0.01116,3.92246,0.99471,0.9949,0.99444,0.93895,0.99999,1,0.995,0.89991,0.39761,0.66675,0.1824,0.16189,0.01796,0,0.0012476,0.0012476,0.0012476
40,1568.32,0.50974,1.15297,0.17817,0.19186,0.01217,4.01872,0.98928,1,0.99213,0.86619,0.98928,1,0.9949,0.86602,0.60195,0.74562,0.22492,0.19382,0.02877,0,0.0012278,0.0012278,0.0012278
41,1605.92,0.55176,1.07441,0.17771,0.20078,0.01299,3.85067,0.99489,0.99412,0.99321,0.87921,1,0.99922,0.995,0.89285,0.59722,0.68515,0.18527,0.19508,0.02772,0,0.001208,0.001208,0.001208
42,1644.98,0.54913,1.10196,0.18393,0.19962,0.01293,3.90499,0.98795,1,0.99387,0.91588,0.98795,1,0.9949,0.88043,0.45002,0.6968,0.22989,0.16012,0.02079,0,0.0011882,0.0011882,0.0011882
43,1684.38,0.52652,1.041,0.17731,0.19284,0.01189,3.82525,0.98987,0.99665,0.99305,0.90716,0.98987,0.99665,0.99485,0.89556,0.45351,0.66557,0.175,0.15871,0.02091,0,0.0011684,0.0011684,0.0011684
44,1723.9,0.48528,1.0935,0.18406,0.19641,0.01085,3.96926,0.99492,0.99988,0.99373,0.8914,0.99492,0.99988,0.9949,0.88592,0.52238,0.65705,0.19245,0.17509,0.02397,0,0.0011486,0.0011486,0.0011486
45,1762.92,0.50225,1.1028,0.18068,0.18937,0.01135,3.73718,0.97941,1,0.99387,0.90987,0.97941,1,0.9947,0.89028,0.4825,0.67658,0.18853,0.19005,0.02213,0,0.0011288,0.0011288,0.0011288
46,1802.94,0.49937,1.07433,0.17654,0.1923,0.01127,3.76794,0.99356,1,0.99439,0.90581,1,0.99774,0.995,0.89733,0.47343,0.65506,0.21573,0.15693,0.02183,0,0.001109,0.001109,0.001109
47,1843.59,0.51853,1.09443,0.17589,0.20083,0.01189,3.78812,0.99481,0.97888,0.99402,0.92101,1,0.98398,0.9948,0.88049,0.39542,0.70768,0.17217,0.17084,0.01838,0,0.0010892,0.0010892,0.0010892
48,1881.91,0.48614,1.02837,0.17179,0.18892,0.01111,3.64593,0.9883,0.9949,0.99443,0.91166,0.99489,0.99331,0.9949,0.89225,0.45059,0.66233,0.15513,0.15848,0.02073,0,0.0010694,0.0010694,0.0010694
49,1921.6,0.48145,0.99293,0.1643,0.1895,0.01083,3.65468,0.99322,0.9898,0.99434,0.88563,0.99322,0.9898,0.9948,0.89686,0.56311,0.65225,0.21489,0.18437,0.02608,0,0.0010496,0.0010496,0.0010496
50,1959.23,0.4913,1.01013,0.17426,0.1889,0.01121,3.58732,0.99291,0.97959,0.99449,0.94567,0.99808,0.98469,0.9948,0.8937,0.35614,0.6616,0.16235,0.14263,0.01618,0,0.0010298,0.0010298,0.0010298
51,1998.01,0.48676,0.93879,0.17142,0.18701,0.01072,3.43117,0.97923,1,0.99459,0.89664,0.97923,1,0.9948,0.88514,0.50796,0.6662,0.21497,0.1709,0.02325,0,0.00101,0.00101,0.00101
52,2037.5,0.46469,0.96467,0.17711,0.18863,0.01033,3.4719,0.99329,0.9898,0.99454,0.91996,1,0.98828,0.9948,0.89661,0.42782,0.64896,0.16466,0.16797,0.01958,0,0.0009902,0.0009902,0.0009902
53,2076.99,0.46173,0.97047,0.17864,0.18219,0.01038,3.48786,0.98979,0.98926,0.99164,0.91829,0.9949,0.99436,0.99495,0.88689,0.4071,0.68317,0.20436,0.15838,0.01858,0,0.0009704,0.0009704,0.0009704
54,2115.77,0.50345,1.0235,0.16913,0.18585,0.01174,3.70915,0.98987,0.99681,0.99228,0.89201,0.99941,0.9949,0.995,0.89898,0.53155,0.65948,0.18102,0.17555,0.02469,0,0.0009506,0.0009506,0.0009506
55,2156.52,0.50313,0.97141,0.16484,0.19629,0.01142,3.46706,0.99154,0.9898,0.99167,0.92541,0.99665,0.9949,0.995,0.88662,0.41289,0.67495,0.1807,0.15443,0.01887,0,0.0009308,0.0009308,0.0009308
56,2196.59,0.45038,0.99247,0.16945,0.17183,0.00989,3.34773,0.98464,0.9949,0.99247,0.93145,0.98969,1,0.9949,0.89937,0.40414,0.6561,0.18004,0.16094,0.01867,0,0.000911,0.000911,0.000911
57,2235.53,0.45861,0.92031,0.16626,0.17432,0.01028,3.36995,0.97999,0.99964,0.99444,0.9395,0.98984,0.99386,0.99459,0.89241,0.37314,0.67249,0.15267,0.14342,0.01697,0,0.0008912,0.0008912,0.0008912
58,2275.77,0.45283,0.90216,0.15913,0.1782,0.01019,3.29498,0.98444,0.9949,0.99459,0.93061,0.98949,1,0.9949,0.9033,0.39654,0.63864,0.17718,0.15729,0.01834,0,0.0008714,0.0008714,0.0008714
59,2313.48,0.44318,0.92874,0.15999,0.16835,0.00963,3.29987,0.99413,0.9949,0.99454,0.94527,0.99923,1,0.995,0.89514,0.35491,0.64837,0.16785,0.14334,0.01626,0,0.0008516,0.0008516,0.0008516
60,2352.63,0.46373,0.87879,0.16327,0.17558,0.0103,3.17114,0.98596,0.9898,0.99327,0.93555,0.99104,0.9949,0.99403,0.88789,0.37777,0.66098,0.2212,0.17592,0.01718,0,0.0008318,0.0008318,0.0008318
61,2392.37,0.44195,0.89321,0.15982,0.17181,0.00969,3.09367,0.9899,0.99986,0.99459,0.89248,0.9899,0.99986,0.99495,0.88989,0.52832,0.66634,0.13997,0.17421,0.0246,0,0.000812,0.000812,0.000812
62,2431.29,0.45774,0.87071,0.16168,0.1735,0.01028,3.04889,0.99487,0.98926,0.99419,0.90872,1,0.99437,0.995,0.90139,0.4706,0.64527,0.17421,0.17247,0.02154,0,0.0007922,0.0007922,0.0007922
63,2470,0.44392,0.87824,0.16163,0.17108,0.00969,3.02213,0.99486,0.98809,0.99275,0.93297,1,0.99319,0.995,0.89557,0.3895,0.65924,0.16699,0.16331,0.01778,0,0.0007724,0.0007724,0.0007724
64,2510.36,0.43711,0.88167,0.16109,0.16628,0.00955,3.16576,0.98984,0.99417,0.99187,0.92372,0.99492,0.99927,0.995,0.89561,0.41284,0.64781,0.17124,0.16635,0.01888,0,0.0007526,0.0007526,0.0007526
65,2549.22,0.42558,0.85088,0.1608,0.17416,0.00953,3.02598,0.99443,0.9949,0.99092,0.9069,0.99953,1,0.995,0.90081,0.45095,0.63263,0.17603,0.15768,0.02073,0,0.0007328,0.0007328,0.0007328
66,2588.71,0.42728,0.82751,0.15883,0.17239,0.00941,3.02037,0.96058,0.99462,0.99229,0.93153,0.96983,0.98421,0.99374,0.87723,0.36925,0.66535,0.19045,0.19862,0.01691,0,0.000713,0.000713,0.000713
67,2628.68,0.4351,0.85069,0.15844,0.16746,0.00959,2.99048,0.98952,0.9949,0.9915,0.94654,0.99459,1,0.99495,0.8896,0.35188,0.66696,0.17575,0.14391,0.01601,0,0.0006932,0.0006932,0.0006932
68,2665.66,0.42052,0.84504,0.16462,0.15623,0.00951,2.93175,0.99492,0.99964,0.99018,0.95002,0.99966,1,0.995,0.89773,0.33509,0.65442,0.16398,0.13442,0.01524,0,0.0006734,0.0006734,0.0006734
69,2703.91,0.43069,0.78821,0.16115,0.16155,0.00945,2.8129,0.99326,0.9949,0.99398,0.92565,0.99842,1,0.995,0.89542,0.43298,0.65774,0.17105,0.18052,0.01982,0,0.0006536,0.0006536,0.0006536
70,2744.36,0.40423,0.77006,0.15409,0.15552,0.00887,2.81632,0.99446,0.9949,0.99388,0.92622,0.99957,1,0.995,0.88886,0.42224,0.66469,0.17293,0.16357,0.01937,0,0.0006338,0.0006338,0.0006338
71,2783.32,0.40957,0.83715,0.16024,0.15828,0.00907,2.99155,0.9799,0.99472,0.9913,0.92349,0.98492,0.99982,0.9949,0.89475,0.39723,0.65341,0.17642,0.17139,0.01822,0,0.000614,0.000614,0.000614
72,2822.88,0.42055,0.80199,0.15402,0.15769,0.00947,2.8131,0.99443,0.9949,0.99224,0.91594,0.99953,1,0.995,0.88853,0.43526,0.63847,0.16433,0.15608,0.02004,0,0.0005942,0.0005942,0.0005942
73,2862.67,0.42679,0.76334,0.15574,0.15828,0.00924,2.66938,0.98952,0.9949,0.99428,0.92841,0.9946,1,0.99495,0.89149,0.40833,0.65479,0.19267,0.17523,0.01876,0,0.0005744,0.0005744,0.0005744
74,2901.59,0.40624,0.8183,0.15672,0.15951,0.00889,2.81776,0.9835,0.98469,0.99122,0.93499,0.98859,0.9898,0.99475,0.90033,0.38394,0.64409,0.17885,0.16848,0.01751,0,0.0005546,0.0005546,0.0005546
75,2942.31,0.38921,0.79012,0.16312,0.15242,0.00859,2.6541,0.98931,1,0.99321,0.94206,0.99838,0.9949,0.995,0.8997,0.38095,0.64299,0.17275,0.14344,0.01743,0,0.0005348,0.0005348,0.0005348
76,2983.35,0.40563,0.75197,0.1526,0.15776,0.00916,2.72322,0.9834,0.9949,0.9933,0.93346,0.98845,1,0.99495,0.90036,0.3889,0.63602,0.16703,0.16504,0.01774,0,0.000515,0.000515,0.000515
77,3020.4,0.41136,0.7056,0.15309,0.14735,0.00908,2.51156,0.99487,0.9949,0.99352,0.9496,0.99997,1,0.995,0.89255,0.36602,0.65094,0.15174,0.15857,0.01666,0,0.0004952,0.0004952,0.0004952
78,3058.85,0.3928,0.76321,0.15532,0.14648,0.00851,2.63649,0.99451,0.9949,0.99434,0.94998,0.99961,1,0.995,0.89473,0.34955,0.63848,0.20795,0.16988,0.01586,0,0.0004754,0.0004754,0.0004754
79,3099.05,0.39962,0.71512,0.16033,0.14765,0.00911,2.66181,0.99278,0.9949,0.99454,0.95341,0.99795,1,0.995,0.89994,0.34449,0.6446,0.1655,0.15429,0.01573,0,0.0004556,0.0004556,0.0004556
80,3138.16,0.37532,0.70258,0.1597,0.14288,0.00824,2.51193,1,0.9896,0.9949,0.94484,0.98939,1,0.99495,0.89813,0.36879,0.64322,0.16066,0.14599,0.01686,0,0.0004358,0.0004358,0.0004358
81,3177.89,0.40306,0.69219,0.15713,0.14384,0.00908,2.42089,0.9947,0.9949,0.99423,0.93524,0.9998,1,0.995,0.89867,0.40973,0.64614,0.15926,0.15761,0.01873,0,0.000416,0.000416,0.000416
82,3217.59,0.3973,0.76905,0.15258,0.14928,0.00865,2.49402,0.9949,0.99466,0.99429,0.94129,1,0.99976,0.995,0.89732,0.38892,0.64139,0.1655,0.17751,0.01776,0,0.0003962,0.0003962,0.0003962
83,3256.91,0.37894,0.66162,0.15566,0.14769,0.00819,2.32631,0.99486,0.9949,0.99418,0.95322,0.99996,1,0.995,0.89969,0.35938,0.64176,0.17405,0.15047,0.01643,0,0.0003764,0.0003764,0.0003764
84,3296.22,0.39146,0.68523,0.15714,0.14504,0.00849,2.35689,0.99489,0.99365,0.99485,0.95151,1,0.99875,0.995,0.90378,0.3456,0.6422,0.15455,0.14274,0.01574,0,0.0003566,0.0003566,0.0003566
85,3335.49,0.38172,0.6721,0.15649,0.14149,0.00847,2.36023,0.99488,0.9949,0.99495,0.94026,0.99998,1,0.995,0.89627,0.38074,0.65291,0.16521,0.13966,0.01748,0,0.0003368,0.0003368,0.0003368
86,3373.07,0.39219,0.64246,0.1536,0.14915,0.00864,2.25308,0.98939,0.9898,0.9906,0.94408,0.99449,0.9949,0.995,0.89748,0.36771,0.64543,0.16965,0.16135,0.0168,0,0.000317,0.000317,0.000317
87,3410.77,0.39219,0.66943,0.15758,0.14684,0.00869,2.34022,0.9941,0.9949,0.99051,0.94446,0.9992,1,0.995,0.89288,0.34679,0.65538,0.17044,0.14867,0.01581,0,0.0002972,0.0002972,0.0002972
88,3450.25,0.38284,0.69806,0.15532,0.14468,0.00851,2.26748,0.99364,0.9949,0.99158,0.93979,0.99873,1,0.995,0.90257,0.37977,0.65981,0.1678,0.18264,0.01735,0,0.0002774,0.0002774,0.0002774
89,3489.25,0.37175,0.6685,0.15665,0.14076,0.00799,2.15456,0.98984,0.99384,0.99469,0.94697,0.99492,0.99895,0.995,0.8984,0.3665,0.65311,0.14884,0.16608,0.01674,0,0.0002576,0.0002576,0.0002576
90,3529.37,0.37196,0.61736,0.14858,0.14185,0.00813,2.09465,0.99459,0.9949,0.99464,0.9461,0.99969,1,0.995,0.90385,0.34938,0.64938,0.15307,0.15135,0.01595,0,0.0002378,0.0002378,0.0002378
91,3601.32,0.37262,0.38757,0.18792,0.20019,0.01245,2.73484,0.98983,0.99337,0.99351,0.9378,0.99491,0.99814,0.99495,0.89848,0.36636,0.65468,0.16541,0.17867,0.01678,0,0.000218,0.000218,0.000218
92,3641.13,0.35596,0.36594,0.16427,0.12597,0.01171,2.47397,0.98984,0.99433,0.9932,0.9379,0.99492,0.99943,0.99495,0.89805,0.38423,0.64686,0.1604,0.15463,0.01766,0,0.0001982,0.0001982,0.0001982
93,3679.25,0.3408,0.35673,0.15139,0.10752,0.01094,2.402,0.99375,0.9949,0.99347,0.94725,0.99884,1,0.995,0.90168,0.3437,0.6516,0.13845,0.13992,0.01573,0,0.0001784,0.0001784,0.0001784
94,3718.66,0.33267,0.35678,0.14849,0.10965,0.01029,2.2917,0.98905,0.9949,0.99361,0.94819,0.99413,1,0.99495,0.89941,0.34877,0.65199,0.13711,0.15149,0.01596,0,0.0001586,0.0001586,0.0001586
95,3755.86,0.32889,0.35508,0.14167,0.10849,0.01008,2.21554,0.9949,0.99467,0.99403,0.92924,1,0.99977,0.995,0.8994,0.3944,0.65472,0.13109,0.16583,0.01808,0,0.0001388,0.0001388,0.0001388
96,3794.4,0.32006,0.33987,0.14699,0.1067,0.01016,2.35598,0.9946,0.9949,0.99429,0.93029,0.9997,1,0.995,0.89987,0.3909,0.64928,0.1492,0.16396,0.01793,0,0.000119,0.000119,0.000119
97,3835.03,0.31371,0.34768,0.14381,0.10611,0.00988,2.28201,0.98979,0.98911,0.99392,0.94293,0.99489,0.99421,0.99495,0.90442,0.35809,0.64667,0.14882,0.1707,0.0164,0,9.92e-05,9.92e-05,9.92e-05
98,3873.84,0.31056,0.34721,0.13488,0.10302,0.00962,2.14851,0.99452,0.9949,0.99444,0.94489,0.99964,1,0.995,0.90076,0.35798,0.65213,0.14035,0.16161,0.01642,0,7.94e-05,7.94e-05,7.94e-05
99,3912.91,0.3088,0.32847,0.13582,0.10258,0.00968,2.10432,0.99361,0.9949,0.99449,0.95057,0.9987,1,0.995,0.90156,0.34811,0.65213,0.14109,0.16141,0.01589,0,5.96e-05,5.96e-05,5.96e-05
100,3952.57,0.3023,0.33756,0.13922,0.10274,0.00941,2.08952,0.99444,0.9949,0.99454,0.94523,0.99954,1,0.995,0.90219,0.36392,0.65318,0.131,0.16431,0.01668,0,3.98e-05,3.98e-05,3.98e-05
