filename,cow_id,pelvic_ratio,body_aspect,spine_prop_1,spine_prop_2,symmetry_idx,angle_withers,angle_back,angle_hip,norm_hook_width,norm_pin_width,avg_kpt_conf
RLC2_00_20260109063022_baia8_RLC2.jpg,1399,1.9372947,0.9251811,2.1266274,0.5332345,0.05546601,7.8939404,174.56505,178.47876,1.0808694,0.5579272,0.72347903
RLC2_00_20260111141832_baia9_RLC2.jpg,1399,1.96115,1.0377364,1.7652797,0.6842287,0.009493498,13.403786,168.1743,176.92285,0.96363586,0.49136263,0.6225358
RLC3_00_20260101214714_baia6_RLC3.jpg,1399,1.9266502,0.93555236,1.724655,0.7692461,0.016461696,12.926087,170.02057,173.47823,1.0688872,0.5547905,0.56665194
RLC3_00_20260101214814_baia6_RLC3.jpg,1399,1.8774875,1.0342034,1.7392507,0.7365764,0.0668539,12.00876,171.69824,177.51926,0.9669277,0.51501155,0.6225415
RLC3_00_20260104065501_baia5_RLC3.jpg,1399,1.9644331,0.94010144,1.7370429,0.70868844,0.0062612277,12.259899,172.6926,177.6137,1.063715,0.54148704,0.6784668
RLC3_00_20260104065601_baia5_RLC3.jpg,1399,1.937878,0.9685292,1.7121423,0.7237842,0.05869801,11.562772,173.57822,176.82823,1.0324934,0.53279585,0.73134696
RLC3_00_20260109220541_baia6_RLC3.jpg,1399,1.9321151,0.9040625,1.9043725,0.66571045,0.108093984,13.269862,170.43112,177.34583,1.1061182,0.5724909,0.6088432
RLC3_00_20260115061436_baia6_RLC3.jpg,1399,1.8181611,1.0046102,1.7742071,0.721189,0.0680935,15.337309,165.5036,174.8512,0.995411,0.54748225,0.5899737
RLC3_00_20260115061838_baia6_RLC3.jpg,1399,1.9243313,0.97336483,1.8232732,0.7127423,0.084705755,10.975278,174.84938,179.68408,1.027364,0.533881,0.6212828
RLC4_00_20260110215806_baia3_RLC4.jpg,1399,1.9748261,1.0214075,1.8311118,0.6914274,0.027461095,16.810654,169.39539,170.10188,0.97904116,0.4957607,0.52646494
RLC4_00_20260110220107_baia3_RLC4.jpg,1399,1.999783,0.89072096,1.9880778,0.6361152,0.06039911,16.354225,170.07628,170.56516,1.122686,0.56140393,0.52482754
20260101_062904_baia23_VIPWX.jpg,1439,1.9702234,0.96064377,1.9741551,0.66439253,0.009077177,5.3489957,171.82607,179.13136,1.0409685,0.52835053,0.796532
20260101_063014_baia23_VIPWX.jpg,1439,1.9933584,0.98275733,1.90902,0.69015867,0.010714891,7.9952936,174.83415,179.67613,1.0175452,0.51046777,0.80560017
20260101_063104_baia23_VIPWX.jpg,1439,1.9961263,1.0428861,1.8101283,0.68467724,0.02367851,4.885996,172.98163,179.2305,0.9588775,0.48036915,0.8328461
20260101_063404_baia23_VIPWX.jpg,1439,1.9679352,0.98944026,2.0903246,0.61081135,7.57278e-05,10.593512,177.8001,177.83228,1.0106725,0.51356995,0.79704005
20260102_063115_baia20_IPC2.jpg,1439,2.014397,0.97878486,1.6624466,0.810432,0.026481736,1.3967575,167.4608,177.64731,1.021675,0.50718653,0.82532954
20260103_220509_baia17_IPC1.jpg,1439,1.9875867,0.96220255,1.5485085,0.91949654,0.024124013,9.630229,179.00455,176.5257,1.0392822,0.52288646,0.71237564
20260104_064414_baia14_IPC3.jpg,1439,2.0017877,1.0525833,1.8549767,0.65132904,0.023283582,1.1155733,168.14746,176.97606,0.95004356,0.47459754,0.82318735
20260104_213906_baia17_IPC1.jpg,1439,1.9710436,0.910544,1.5615973,0.8992219,0.013986632,7.606432,178.67307,179.36234,1.0982447,0.5571894,0.72021824
20260104_214308_baia17_IPC1.jpg,1439,1.9761823,0.94330263,1.5106033,0.91160655,0.004244231,6.5531693,178.85875,179.3239,1.0601052,0.53644097,0.73145914
20260105_142512_baia20_IPC2.jpg,1439,2.0243323,0.95884305,1.8532858,0.7040411,0.07419557,5.3923416,174.5504,177.74518,1.0429236,0.5151938,0.8055423
20260107_063624_baia20_IPC2.jpg,1439,2.0211546,1.003685,1.7325772,0.74000394,0.042095482,4.0261335,172.55463,179.77357,0.9963285,0.49295014,0.8240216
20260107_064310_baia20_IPC2.jpg,1439,1.9698666,0.9702688,1.9260532,0.6487711,0.046629157,10.758831,177.8516,176.20557,1.0306423,0.5232041,0.7888651
20260107_064516_baia20_IPC2.jpg,1439,2.0265245,0.9829494,1.657297,0.7919133,0.06886433,3.5717154,171.79335,178.64664,1.0173464,0.50201535,0.8192603
20260107_064915_baia20_IPC2.jpg,1439,2.0023742,0.9510627,1.924989,0.67121434,0.040962365,6.3397923,175.27783,177.6734,1.0514554,0.52510434,0.79921395
