filename,cow_id,pelvic_ratio,body_aspect,spine_prop_1,spine_prop_2,symmetry_idx,angle_withers,angle_back,angle_hip,norm_hook_width,norm_pin_width,avg_kpt_conf
RLC1_00_20260103132324_baia2_RLC1.jpg,baia2,1.9422088,0.93477315,1.4906571,0.93277586,0.06925689,3.4464533,175.77477,178.65593,1.0697783,0.550805,0.7801814
RLC1_00_20260103135635_baia3_RLC1.jpg,baia3,1.9436538,1.1982396,1.5438102,0.7932906,0.00063343695,1.3628616,165.69034,169.62608,0.83455765,0.42937565,0.8266932
RLC1_00_20260103193209_baia12_RLC1.jpg,baia12,1.8925216,1.1011652,1.5906389,0.8552424,0.0345521,10.307098,176.1444,179.17978,0.908129,0.4798513,0.7038565
RLC1_00_20260103202525_baia11_RLC1.jpg,baia11,1.8598253,1.2107304,1.7391075,0.7641114,0.17070252,15.452149,172.49673,179.05167,0.8259477,0.44409963,0.7745543
RLC1_00_20260103212944_baia10_RLC1.jpg,baia10,1.8820907,1.0360264,1.8451992,0.73346263,0.035268735,12.309849,174.63731,177.06534,0.96522635,0.51284796,0.73992896
RLC1_00_20260104053227_baia12_RLC1.jpg,baia12,1.8994664,0.9614262,1.8209553,0.70944077,0.09306535,12.357397,172.75635,177.89363,1.0401214,0.5475861,0.72293895
RLC1_00_20260104055133_baia10_RLC1.jpg,baia10,1.8402317,1.2880605,1.9465513,0.60617954,0.15421347,2.8141773,172.68608,167.73042,0.77636105,0.42188224,0.76044035
RLC1_00_20260104060537_baia11_RLC1.jpg,baia11,1.9213438,1.0395586,1.7098726,0.78375375,0.16645016,8.485866,177.29578,177.40836,0.9619467,0.5006635,0.7601103
RLC1_00_20260104060537_baia9_RLC1.jpg,baia9,1.8437874,1.0976986,1.8761264,0.6107971,0.09513372,9.031504,173.31387,179.51704,0.9109969,0.49409,0.8252545
RLC1_00_20260104063746_baia10_RLC1.jpg,baia10,1.8972709,1.1346978,1.9259601,0.59632695,0.0142294485,4.3810577,175.9871,172.23633,0.88129187,0.46450505,0.8186634
RLC1_00_20260104064850_baia12_RLC1.jpg,baia12,1.9328667,1.0136071,1.7584524,0.70387495,0.053231433,12.248572,171.8872,174.2889,0.9865755,0.51042086,0.64935356
RLC1_00_20260104070856_baia8_RLC1.jpg,baia8,1.9720187,1.043301,2.030319,0.5623754,0.017946932,5.310797,175.1666,175.01068,0.95849615,0.4860482,0.7911087
RLC1_00_20260104122608_baia12_RLC1.jpg,baia12,1.9069953,1.0195985,1.7393137,0.720093,0.13381705,17.406166,161.91086,170.29752,0.9807782,0.51430553,0.6006235
RLC1_00_20260104123611_baia1_RLC1.jpg,baia1,1.971881,1.1832567,1.4241037,0.94418377,0.06307238,0.096913286,165.18303,170.546,0.84512514,0.4285883,0.79605573
RLC1_00_20260104133127_baia10_RLC1.jpg,baia10,1.9184303,1.2130667,1.4993744,0.826376,0.12652452,0.68671066,169.04865,173.58191,0.824357,0.4297039,0.8517635
RLC1_00_20260104214749_baia3_RLC1.jpg,baia3,1.8948447,1.0366443,1.8888103,0.6631718,0.082253374,13.290824,173.05835,173.88817,0.96465105,0.50909245,0.59775156
RLC1_00_20260104220856_baia10_RLC1.jpg,baia10,1.9522723,0.9971842,1.8956434,0.5912934,0.07027002,0.0,174.48874,175.48212,1.0028237,0.51367,0.7931278
RLC1_00_20260105054732_baia11_RLC1.jpg,baia11,1.9054178,1.0389371,1.5838469,0.90608704,0.0269397,8.305933,179.60683,176.38219,0.96252215,0.5051502,0.70111465
RLC1_00_20260105123911_baia11_RLC1.jpg,baia11,1.8333848,1.1312306,1.4133953,1.0401614,0.03623097,9.01234,177.50777,177.42494,0.8839931,0.4821645,0.8138058
RLC1_00_20260105145552_baia6_RLC1.jpg,baia6,1.9537914,0.92742515,1.819902,0.7525376,0.09088205,13.601578,173.63295,177.13425,1.0782541,0.55187786,0.66423535
RLC1_00_20260105193109_baia1_RLC1.jpg,baia1,1.8372362,1.166263,1.3452677,1.0723443,0.02249228,4.2195115,172.48402,176.07309,0.8574395,0.46670076,0.82404804
RLC1_00_20260105194313_baia1_RLC1.jpg,baia1,1.8742024,1.07638,1.6137601,0.85755146,0.019730778,6.4584355,177.82425,177.27257,0.9290399,0.4956988,0.8203612
RLC1_00_20260105221257_baia11_RLC1.jpg,baia11,1.8734118,1.0260682,1.8236126,0.67436844,0.08993258,16.483948,166.49283,174.27031,0.9745941,0.5202242,0.6136783
RLC1_00_20260106043911_baia11_RLC1.jpg,baia11,1.9315606,1.1027428,1.7607099,0.7557796,0.0011314086,3.9506674,171.49335,173.73582,0.9068298,0.46948037,0.8366871
RLC1_00_20260106051021_baia10_RLC1.jpg,baia10,1.885102,1.1377711,1.6607612,0.7760691,0.013663858,3.3244882,173.30344,172.42476,0.87891144,0.4662408,0.8295457
RLC1_00_20260106055333_baia12_RLC1.jpg,baia12,1.924853,1.066826,1.800589,0.6841714,0.09688275,13.613465,171.86655,176.60205,0.93736,0.48697746,0.7624359
RLC1_00_20260106060437_baia10_RLC1.jpg,baia10,1.9039934,1.075827,1.7799555,0.6709755,0.1198975,8.072023,179.74054,179.16983,0.9295175,0.48819366,0.8466018
RLC1_00_20260106121303_baia11_RLC1.jpg,baia11,1.9222953,0.97632146,1.9618877,0.6389683,0.10231847,15.357307,166.56755,172.50836,1.0242528,0.532828,0.620888
RLC1_00_20260106130820_baia9_RLC1.jpg,baia9,1.9496268,1.1583078,1.899779,0.58652395,0.0002096998,2.0358627,171.004,168.9276,0.8633284,0.44281727,0.7668092
RLC1_00_20260106141339_baia12_RLC1.jpg,baia12,1.9738351,0.948588,1.8238761,0.64834434,0.028430445,1.1649967,174.84694,176.44823,1.0541985,0.5340864,0.7873034
RLC1_00_20260106142944_baia10_RLC1.jpg,baia10,1.8390803,1.150059,1.7207186,0.6962794,0.050111182,4.330969,178.2432,175.44078,0.86952066,0.4728019,0.828745
RLC1_00_20260106193611_baia11_RLC1.jpg,baia11,1.8276168,0.9908095,1.8916491,0.6419035,0.13991854,16.614109,163.22519,172.2374,1.0092758,0.55223596,0.63574237
RLC1_00_20260106195115_baia10_RLC1.jpg,baia10,1.8591675,1.240053,1.8217705,0.64070827,0.0074999006,4.240762,176.87744,171.37395,0.8064171,0.43375173,0.8281968
RLC1_00_20260106200218_baia2_RLC1.jpg,baia2,1.9070262,1.0813558,1.6766726,0.7507033,0.028445322,2.6705647,174.49055,172.00026,0.924765,0.48492515,0.8073597
RLC1_00_20260106202626_baia12_RLC1.jpg,baia12,1.9229969,0.8313664,1.893207,0.6523516,0.07995702,11.524477,171.54373,179.74977,1.202839,0.62550235,0.69290257
